num_seen,message,empathy,parsed,labels,inds,num_words,polarity
1,productive optimistic,great,productive optimistic,20,[   0 1168 1073    1],2,1.0
1,good i got to see our new house today,great,good i got to see our new house today,20,[   0  646  788  658 1525 1277 1080 1025  772 1527    1],9,1.0
1,fricking amazing,great,fricking amazing,20,[  0 592  54   1],2,1.0
1,i am  very happy,great,i am  very happy,20,[   0  788   53 1609  703    1],4,1.0
1,perfect saturday morning,great,perfect saturday morning,20,[   0 1114 1265  988    1],3,1.0
1,now feels great cause my friend helped me,great,now feels great cause my friend helped me,20,[   0 1049  553  670  221 1004  594  737  941    1],8,1.0
1,good for once,great,good for once,20,[   0  646  584 1066    1],3,1.0
1,i feel good i like this time of day,great,i feel good i like this time of day,20,[   0  788  548  646  788  887 1503 1518 1055  334    1],9,1.0
1,i feel better like i have moved on,great,i feel better like i have moved on,20,[   0  788  548  138  887  788  716  996 1065    1],8,1.0
1,im doing pretty well everythings mostly fine ,great,im doing pretty well everythings mostly fine ,20,[   0  801  405 1160 1644  499  990  569    1],7,1.0
1,i feel ok about my mood feeling good,great,i feel ok about my mood feeling good,20,[   0  788  548 1060    7 1004  982  550  646    1],8,1.0
1,happy with a small emptiness,great,happy with a small emptiness,20,[   0  703 1670    3 1343  465    1],5,1.0
1,i like talking to people im feeling fine  im feeling great and my heart is full,great,i like talking to people im feeling fine  im feeling great and my heart is full,20,"[   0  788  887 1457 1525 1112  801  550  569  801  550  670   60 1004  729
  828  609    1]",16,1.0
1,happy and saf,great,happy and saf,20,[   0  703   60 1257    1],3,1.0
1,my mood is good hoping for a good day,great,my mood is good hoping for a good day,20,[   0 1004  982  828  646  764  584    3  646  334    1],9,1.0
1,very happy and emotional watching beauty and the beast,great,very happy and emotional watching beauty and the beast,20,[   0 1609  703   60  461 1630  125   60 1488  121    1],9,1.0
1,happy and spirituality,great,happy and spirituality,20,[   0  703   60 1382    1],3,1.0
1,good productive,great,good productive,20,[   0  646 1168    1],2,1.0
1,im feeling great woebot,great,im feeling great woebot,20,[   0  801  550  670 1674    1],4,1.0
1,im feeling really good today im trying to be more productive,great,im feeling really good today im trying to be more productive,20,[   0  801  550 1201  646 1527  801 1550 1525  119  986 1168    1],11,1.0
1,i feel ok had a good day,great,i feel ok had a good day,20,[   0  788  548 1060  686    3  646  334    1],7,1.0
1,i am very happy,great,i am very happy,20,[   0  788   53 1609  703    1],4,1.0
1,i feel happy i cant wait for friday,great,i feel happy i cant wait for friday,20,[   0  788  548  703  788  213 1619  584  593    1],8,1.0
1,really good 😊,great,really good  ,20,[   0 1201  646    1],2,1.0
1,happy to see my parents tonight,great,happy to see my parents tonight,20,[   0  703 1525 1277 1004 1100 1535    1],6,1.0
1,i was feeling very good,great,i was feeling very good,20,[   0  788 1627  550 1609  646    1],5,1.0
1,happy d,great,happy d,20,[  0 703 323   1],2,1.0
1,happy happy happy 😊😊,great,happy happy happy   ,20,[  0 703 703 703   1],3,1.0
1,i feel good now because i know i could use should statement to motivate myself,great,i feel good now because i know i could use should statement to motivate myself,20,"[   0  788  548  646 1049  126  788  856  788  301 1596 1315 1390 1525  991
 1006    1]",15,1.0
1,good i have time off next week and everything is going ok,great,good i have time off next week and everything is going ok,20,[   0  646  788  716 1518 1056 1027 1638   60  498  828  644 1060    1],12,1.0
1,i am  good,great,i am  good,20,[  0 788  53 646   1],3,1.0
1,great buddy thanks for asking,great,great buddy thanks for asking,20,[   0  670  193 1485  584   88    1],5,1.0
1,feeling pretty good trying to avoid fights,great,feeling pretty good trying to avoid fights,20,[   0  550 1160  646 1550 1525   99  562    1],7,1.0
1,really good today,great,really good today,20,[   0 1201  646 1527    1],3,1.0
1,pretty good slept for two hours after a big test is very satisfying,great,pretty good slept for two hours after a big test is very satisfying,20,[   0 1160  646 1339  584 1553  771   32    3  144 1479  828 1609 1264    1],13,1.0
1,very good very loved,great,very good very loved,20,[   0 1609  646 1609  912    1],4,1.0
1,i am doing well,great,i am doing well,20,[   0  788   53  405 1644    1],4,1.0
1,im feeling super happy  glad,great,im feeling super happy  glad,20,[   0  801  550 1431  703  634    1],5,1.0
1,happy after bbq on fathers day,great,happy after bbq on fathers day,20,[   0  703   32  116 1065  541  334    1],6,1.0
1,i feel somewhat happy,great,i feel somewhat happy,20,[   0  788  548 1361  703    1],4,1.0
1,good talkin to friendos,great,good talkin to friendos,20,[   0  646 1456 1525  596    1],4,1.0
1,happy to be at the camp with lots of friends,great,happy to be at the camp with lots of friends,20,[   0  703 1525  119   92 1488  210 1670  909 1055  597    1],10,1.0
1,pretty positive im happy to finally see my friends and leave town,great,pretty positive im happy to finally see my friends and leave town,20,[   0 1160 1145  801  703 1525  565 1277 1004  597   60  872 1542    1],12,1.0
1,pretty good ready to start classes again,great,pretty good ready to start classes again,20,[   0 1160  646 1198 1525 1386  249   33    1],7,1.0
1,im feeling good and positive and want to work,great,im feeling good and positive and want to work,20,[   0  801  550  646   60 1145   60 1624 1525 1685    1],9,1.0
1,i feel rly good,great,i feel rly good,20,[   0  788  548 1243  646    1],4,1.0
1,pretty good?,great,pretty good ,20,[   0 1160  646    1],2,1.0
1,im feel pretty good right now,great,im feel pretty good right now,20,[   0  801  548 1160  646 1240 1049    1],6,1.0
1,i got a new pet and im eating bomb food i feel great,great,i got a new pet and im eating bomb food i feel great,20,[   0  788  658    3 1025 1122   60  801  444  167  583  788  548  670    1],13,1.0
1,happy and full just macked on some fujiyamas,great,happy and full just macked on some fujiyamas,20,[   0  703   60  609  844  920 1065 1355  606    1],8,1.0
1,pretty good glad its friday finally,great,pretty good glad its friday finally,20,[   0 1160  646  634  834  593  565    1],6,1.0
1,great and happy,great,great and happy,20,[  0 670  60 703   1],3,1.0
2,i’m doing really good today,great,i m doing really good today,20,[   0  788  918  405 1201  646 1527    1],6,1.0
2,doing good,great,doing good,20,[  0 405 646   1],2,1.0
2,im feeling kinda good,great,im feeling kinda good,20,[  0 801 550 854 646   1],4,1.0
2,yeah pretty good,great,yeah pretty good,20,[   0 1705 1160  646    1],3,1.0
2,pretty good 👍,great,pretty good  ,20,[   0 1160  646    1],2,1.0
2,feeling good got a lot accomplished this morning,great,feeling good got a lot accomplished this morning,20,[   0  550  646  658    3  908   14 1503  988    1],8,1.0
2,feeling good ,great,feeling good ,20,[  0 550 646   1],2,1.0
2,fucking good,great,fucking good,20,[  0 605 646   1],2,1.0
2,pretty much happy,great,pretty much happy,20,[   0 1160  999  703    1],3,1.0
2,yeah good,great,yeah good,20,[   0 1705  646    1],2,1.0
2,great i think,great,great i think,20,[   0  670  788 1501    1],3,1.0
2,relatively happy,great,relatively happy,20,[   0 1219  703    1],2,1.0
2,im very good,great,im very good,20,[   0  801 1609  646    1],3,1.0
2,im glad,great,im glad,20,[  0 801 634   1],2,1.0
2,good 🙂,great,good  ,20,[  0 646   1],1,1.0
2,happy and relex,great,happy and relex,20,[   0  703   60 1221    1],3,1.0
2,i feel pretty good right now,great,i feel pretty good right now,20,[   0  788  548 1160  646 1240 1049    1],6,1.0
2,absolutely amazing,great,absolutely amazing,20,[ 0 10 54  1],2,1.0
2,i feel pretty great,great,i feel pretty great,20,[   0  788  548 1160  670    1],4,1.0
2,feeling so good,great,feeling so good,20,[   0  550 1349  646    1],3,1.0
2,really good happy,great,really good happy,20,[   0 1201  646  703    1],3,1.0
2,i feel optimistic,great,i feel optimistic,20,[   0  788  548 1073    1],3,1.0
2,i am feeling pretty good,great,i am feeling pretty good,20,[   0  788   53  550 1160  646    1],5,1.0
2,not good at all,great,not good at all,20,[   0 1044  646   92   39    1],4,1.0
2,doing great,great,doing great,20,[  0 405 670   1],2,1.0
2,i am in a very good mood,great,i am in a very good mood,20,[   0  788   53  806    3 1609  646  982    1],7,1.0
2,work was good 😊,great,work was good  ,20,[   0 1685 1627  646    1],3,1.0
2,im feeling positive,great,im feeling positive,20,[   0  801  550 1145    1],3,1.0
2,had a good day,great,had a good day,20,[  0 686   3 646 334   1],4,1.0
2,happy and optimistic,great,happy and optimistic,20,[   0  703   60 1073    1],3,1.0
2,i am alright positive,great,i am alright positive,20,[   0  788   53   47 1145    1],4,1.0
2,relatively good,great,relatively good,20,[   0 1219  646    1],2,1.0
2,i feel pretty good now,great,i feel pretty good now,20,[   0  788  548 1160  646 1049    1],5,1.0
2,good 😄,great,good  ,20,[  0 646   1],1,1.0
2,pretty good right now,great,pretty good right now,20,[   0 1160  646 1240 1049    1],4,1.0
2,pretty positive,great,pretty positive,20,[   0 1160 1145    1],2,1.0
2,great very happy,great,great very happy,20,[   0  670 1609  703    1],3,1.0
2,overall pretty good,great,overall pretty good,20,[   0 1086 1160  646    1],3,1.0
2,im feeling grateful,great,im feeling grateful,20,[  0 801 550 668   1],3,1.0
2,happy kind of,great,happy kind of,20,[   0  703  853 1055    1],3,1.0
2,im feeling pretty good work got better today,great,im feeling pretty good work got better today,20,[   0  801  550 1160  646 1685  658  138 1527    1],8,1.0
2,im feeling pretty well,great,im feeling pretty well,20,[   0  801  550 1160 1644    1],4,1.0
2,damn good,great,damn good,20,[  0 327 646   1],2,1.0
2,happy af,great,happy af,20,[  0 703  29   1],2,1.0
2,i feel so happy,great,i feel so happy,20,[   0  788  548 1349  703    1],4,1.0
2,i feel fantastic,great,i feel fantastic,20,[  0 788 548 536   1],3,1.0
2,i feel good ,great,i feel good ,20,[  0 788 548 646   1],3,1.0
2,feeling very good,great,feeling very good,20,[   0  550 1609  646    1],3,1.0
2,im doing pretty well,great,im doing pretty well,20,[   0  801  405 1160 1644    1],4,1.0
2,good but not great,great,good but not great,20,[   0  646  202 1044  670    1],4,1.0
2,felling good,great,felling good,20,[  0 556 646   1],2,1.0
2,i am pretty good,great,i am pretty good,20,[   0  788   53 1160  646    1],4,1.0
2,a little bit happy,great,a little bit happy,20,[  0   3 895 148 703   1],4,1.0
2,pretty damn good,great,pretty damn good,20,[   0 1160  327  646    1],3,1.0
2,pretty optimistic,great,pretty optimistic,20,[   0 1160 1073    1],2,1.0
2,good having fun ,great,good having fun ,20,[  0 646 718 611   1],3,1.0
2,fucking great,great,fucking great,20,[  0 605 670   1],2,1.0
2,i feel good actually,great,i feel good actually,20,[  0 788 548 646  26   1],4,1.0
2,good sweaty,great,good sweaty,20,[   0  646 1445    1],2,1.0
2,feeling pretty great,great,feeling pretty great,20,[   0  550 1160  670    1],3,1.0
2,pretty good optimistic,great,pretty good optimistic,20,[   0 1160  646 1073    1],3,1.0
2,i feel quite good,great,i feel quite good,20,[   0  788  548 1184  646    1],4,1.0
2,its great,great,its great,20,[  0 834 670   1],2,1.0
2,pretty good to be honest,great,pretty good to be honest,20,[   0 1160  646 1525  119  757    1],5,1.0
2,unusually good,great,unusually good,20,[   0 1588  646    1],2,1.0
2,i am happy today,great,i am happy today,20,[   0  788   53  703 1527    1],4,1.0
2,really really good,great,really really good,20,[   0 1201 1201  646    1],3,1.0
2,somewhat good,great,somewhat good,20,[   0 1361  646    1],2,1.0
2,good i am happy,great,good i am happy,20,[  0 646 788  53 703   1],4,1.0
2,😊 happy,great,  happy,20,[  0 703   1],1,1.0
2,pretty darn good,great,pretty darn good,20,[   0 1160  330  646    1],3,1.0
2,i’m pretty happy at the moment,great,i m pretty happy at the moment,20,[   0  788  918 1160  703   92 1488  978    1],7,1.0
2,good for the most part,great,good for the most part,20,[   0  646  584 1488  989 1101    1],5,1.0
2,i am feeling well,great,i am feeling well,20,[   0  788   53  550 1644    1],4,1.0
2,fine good,great,fine good,20,[  0 569 646   1],2,1.0
2,good its friday,great,good its friday,20,[  0 646 834 593   1],3,1.0
2,great 😊,great,great  ,20,[  0 670   1],1,1.0
2,pretty swell,great,pretty swell,20,[   0 1160 1446    1],2,1.0
2,happy ish,great,happy ish,20,[  0 703 829   1],2,1.0
2,good and positive,great,good and positive,20,[   0  646   60 1145    1],3,1.0
2,mostly happy,great,mostly happy,20,[  0 990 703   1],2,1.0
2,feeling optimistic,great,feeling optimistic,20,[   0  550 1073    1],2,1.0
2,super super happy,great,super super happy,20,[   0 1431 1431  703    1],3,1.0
2,little happy,great,little happy,20,[  0 895 703   1],2,1.0
2,in a good mood,great,in a good mood,20,[  0 806   3 646 982   1],4,1.0
